Ward_ID,Year,Dimension_Type,Dimension_Key,Population
14,2016,Ethnocultural,3944,9225.0
14,2016,Ethnocultural,3945,15.0
14,2016,Ethnocultural,3946,570.0
14,2016,Ethnocultural,3947,10.0
14,2016,Ethnocultural,3948,2940.0
14,2016,Ethnocultural,3949,710.0
14,2016,Ethnocultural,3950,570.0
14,2016,Ethnocultural,3951,205.0
14,2016,Ethnocultural,3952,695.0
14,2016,Ethnocultural,3953,770.0
14,2016,Ethnocultural,3954,175.0
14,2016,Ethnocultural,3955,11770.0
14,2016,Ethnocultural,3956,485.0
14,2016,Ethnocultural,3957,100.0
14,2016,Ethnocultural,3958,495.0
14,2016,Ethnocultural,3959,95.0
14,2016,Ethnocultural,3960,265.0
14,2016,Ethnocultural,3961,1390.0
14,2016,Ethnocultural,3962,305.0
14,2016,Ethnocultural,3963,385.0
14,2016,Ethnocultural,3964,20.0
14,2016,Ethnocultural,3965,4305.0
14,2016,Ethnocultural,3966,880.0
14,2016,Ethnocultural,3967,2575.0
14,2016,Ethnocultural,3968,355.0
14,2016,Ethnocultural,3969,3160.0
14,2016,Ethnocultural,3970,155.0
14,2016,Ethnocultural,3971,20105.0
14,2016,Ethnocultural,3972,675.0
14,2016,Ethnocultural,3973,155.0
14,2016,Ethnocultural,3974,0.0
14,2016,Ethnocultural,3975,510.0
14,2016,Ethnocultural,3976,155.0
14,2016,Ethnocultural,3977,7660.0
14,2016,Ethnocultural,3978,5905.0
14,2016,Ethnocultural,3979,0.0
14,2016,Ethnocultural,3980,935.0
14,2016,Ethnocultural,3981,225.0
14,2016,Ethnocultural,3982,70.0
14,2016,Ethnocultural,3983,1970.0
14,2016,Ethnocultural,3984,1155.0
14,2016,Ethnocultural,3985,55.0
14,2016,Ethnocultural,3986,205.0
14,2016,Ethnocultural,3987,1755.0
14,2016,Ethnocultural,3988,165.0
14,2016,Ethnocultural,3989,15.0
14,2016,Ethnocultural,3990,1635.0
14,2016,Ethnocultural,3991,55.0
14,2016,Ethnocultural,3992,1320.0
14,2016,Ethnocultural,3993,35.0
14,2016,Ethnocultural,3994,25.0
14,2016,Ethnocultural,3995,220.0
14,2016,Ethnocultural,3996,4000.0
14,2016,Ethnocultural,3997,30.0
14,2016,Ethnocultural,3998,20.0
14,2016,Ethnocultural,3999,405.0
14,2016,Ethnocultural,4000,70.0
14,2016,Ethnocultural,4001,35.0
14,2016,Ethnocultural,4002,150.0
14,2016,Ethnocultural,4003,75.0
14,2016,Ethnocultural,4004,65.0
14,2016,Ethnocultural,4005,0.0
14,2016,Ethnocultural,4006,75.0
14,2016,Ethnocultural,4007,1930.0
14,2016,Ethnocultural,4008,50.0
14,2016,Ethnocultural,4009,0.0
14,2016,Ethnocultural,4010,10.0
14,2016,Ethnocultural,4011,45.0
14,2016,Ethnocultural,4012,110.0
14,2016,Ethnocultural,4013,675.0
14,2016,Ethnocultural,4014,75.0
14,2016,Ethnocultural,4015,415.0
14,2016,Ethnocultural,4016,225.0
14,2016,Ethnocultural,4017,2880.0
14,2016,Ethnocultural,4018,120.0
14,2016,Ethnocultural,4019,30.0
14,2016,Ethnocultural,4020,100.0
14,2016,Ethnocultural,4021,25.0
14,2016,Ethnocultural,4022,10.0
14,2016,Ethnocultural,4023,165.0
14,2016,Ethnocultural,4024,305.0
14,2016,Ethnocultural,4025,265.0
14,2016,Ethnocultural,4026,10.0
14,2016,Ethnocultural,4027,85.0
14,2016,Ethnocultural,4028,60.0
14,2016,Ethnocultural,4029,710.0
14,2016,Ethnocultural,4030,20.0
14,2016,Ethnocultural,4031,15.0
14,2016,Ethnocultural,4032,20.0
14,2016,Ethnocultural,4033,385.0
14,2016,Ethnocultural,4034,105.0
14,2016,Ethnocultural,4035,10.0
14,2016,Ethnocultural,4036,10.0
14,2016,Ethnocultural,4037,135.0
14,2016,Ethnocultural,4038,130.0
14,2016,Ethnocultural,4039,30.0
14,2016,Ethnocultural,4040,165.0
14,2016,Ethnocultural,4041,115.0
14,2016,Ethnocultural,4042,3445.0
14,2016,Ethnocultural,4043,435.0
14,2016,Ethnocultural,4044,0.0
14,2016,Ethnocultural,4045,0.0
14,2016,Ethnocultural,4046,15.0
14,2016,Ethnocultural,4047,0.0
14,2016,Ethnocultural,4048,10.0
14,2016,Ethnocultural,4049,15.0
14,2016,Ethnocultural,4050,0.0
14,2016,Ethnocultural,4051,115.0
14,2016,Ethnocultural,4052,10.0
14,2016,Ethnocultural,4053,0.0
14,2016,Ethnocultural,4054,0.0
14,2016,Ethnocultural,4055,0.0
14,2016,Ethnocultural,4056,95.0
14,2016,Ethnocultural,4057,10.0
14,2016,Ethnocultural,4058,0.0
14,2016,Ethnocultural,4059,0.0
14,2016,Ethnocultural,4060,0.0
14,2016,Ethnocultural,4061,0.0
14,2016,Ethnocultural,4062,0.0
14,2016,Ethnocultural,4063,80.0
14,2016,Ethnocultural,4064,0.0
14,2016,Ethnocultural,4065,20.0
14,2016,Ethnocultural,4066,0.0
14,2016,Ethnocultural,4067,15.0
14,2016,Ethnocultural,4068,0.0
14,2016,Ethnocultural,4069,10.0
14,2016,Ethnocultural,4070,65.0
14,2016,Ethnocultural,4071,445.0
14,2016,Ethnocultural,4072,15.0
14,2016,Ethnocultural,4073,35.0
14,2016,Ethnocultural,4074,0.0
14,2016,Ethnocultural,4075,0.0
14,2016,Ethnocultural,4076,265.0
14,2016,Ethnocultural,4077,0.0
14,2016,Ethnocultural,4078,10.0
14,2016,Ethnocultural,4079,60.0
14,2016,Ethnocultural,4080,65.0
14,2016,Ethnocultural,4081,0.0
14,2016,Ethnocultural,4082,15.0
14,2016,Ethnocultural,4083,1420.0
14,2016,Ethnocultural,4084,25.0
14,2016,Ethnocultural,4085,10.0
14,2016,Ethnocultural,4086,10.0
14,2016,Ethnocultural,4087,0.0
14,2016,Ethnocultural,4088,0.0
14,2016,Ethnocultural,4089,160.0
14,2016,Ethnocultural,4090,345.0
14,2016,Ethnocultural,4091,0.0
14,2016,Ethnocultural,4092,70.0
14,2016,Ethnocultural,4093,10.0
14,2016,Ethnocultural,4094,30.0
14,2016,Ethnocultural,4095,10.0
14,2016,Ethnocultural,4096,25.0
14,2016,Ethnocultural,4097,10.0
14,2016,Ethnocultural,4098,325.0
14,2016,Ethnocultural,4099,225.0
14,2016,Ethnocultural,4100,105.0
14,2016,Ethnocultural,4101,10.0
14,2016,Ethnocultural,4102,45.0
14,2016,Ethnocultural,4103,0.0
14,2016,Ethnocultural,4104,25.0
14,2016,Ethnocultural,4105,10.0
14,2016,Ethnocultural,4106,105.0
14,2016,Ethnocultural,4107,1210.0
14,2016,Ethnocultural,4108,195.0
14,2016,Ethnocultural,4109,1025.0
14,2016,Ethnocultural,4110,28615.0
14,2016,Ethnocultural,4111,2740.0
14,2016,Ethnocultural,4112,415.0
14,2016,Ethnocultural,4113,220.0
14,2016,Ethnocultural,4114,200.0
14,2016,Ethnocultural,4115,15.0
14,2016,Ethnocultural,4116,40.0
14,2016,Ethnocultural,4117,20.0
14,2016,Ethnocultural,4118,0.0
14,2016,Ethnocultural,4119,630.0
14,2016,Ethnocultural,4120,75.0
14,2016,Ethnocultural,4121,140.0
14,2016,Ethnocultural,4122,0.0
14,2016,Ethnocultural,4123,15.0
14,2016,Ethnocultural,4124,25.0
14,2016,Ethnocultural,4125,0.0
14,2016,Ethnocultural,4126,0.0
14,2016,Ethnocultural,4127,435.0
14,2016,Ethnocultural,4128,100.0
14,2016,Ethnocultural,4129,20.0
14,2016,Ethnocultural,4130,10.0
14,2016,Ethnocultural,4131,145.0
14,2016,Ethnocultural,4132,0.0
14,2016,Ethnocultural,4133,15.0
14,2016,Ethnocultural,4134,355.0
14,2016,Ethnocultural,4135,0.0
14,2016,Ethnocultural,4136,0.0
14,2016,Ethnocultural,4137,0.0
14,2016,Ethnocultural,4138,0.0
14,2016,Ethnocultural,4139,60.0
14,2016,Ethnocultural,4140,6165.0
14,2016,Ethnocultural,4141,230.0
14,2016,Ethnocultural,4142,155.0
14,2016,Ethnocultural,4143,0.0
14,2016,Ethnocultural,4144,4080.0
14,2016,Ethnocultural,4145,35.0
14,2016,Ethnocultural,4146,55.0
14,2016,Ethnocultural,4147,10.0
14,2016,Ethnocultural,4148,120.0
14,2016,Ethnocultural,4149,920.0
14,2016,Ethnocultural,4150,140.0
14,2016,Ethnocultural,4151,10.0
14,2016,Ethnocultural,4152,365.0
14,2016,Ethnocultural,4153,130.0
14,2016,Ethnocultural,4154,385.0
14,2016,Ethnocultural,4155,20145.0
14,2016,Ethnocultural,4156,175.0
14,2016,Ethnocultural,4157,105.0
14,2016,Ethnocultural,4158,14560.0
14,2016,Ethnocultural,4159,2745.0
14,2016,Ethnocultural,4160,0.0
14,2016,Ethnocultural,4161,85.0
14,2016,Ethnocultural,4162,1190.0
14,2016,Ethnocultural,4163,0.0
14,2016,Ethnocultural,4164,680.0
14,2016,Ethnocultural,4165,65.0
14,2016,Ethnocultural,4166,120.0
14,2016,Ethnocultural,4167,20.0
14,2016,Ethnocultural,4168,50.0
14,2016,Ethnocultural,4169,140.0
14,2016,Ethnocultural,4170,70.0
14,2016,Ethnocultural,4171,95.0
14,2016,Ethnocultural,4172,1515.0
14,2016,Ethnocultural,4173,70.0
14,2016,Ethnocultural,4174,45.0
14,2016,Ethnocultural,4175,40.0
14,2016,Ethnocultural,4176,485.0
14,2016,Ethnocultural,4177,250.0
14,2016,Ethnocultural,4178,180.0
14,2016,Ethnocultural,4179,100.0
14,2016,Ethnocultural,4180,15.0
14,2016,Ethnocultural,4181,25.0
14,2016,Ethnocultural,4182,15.0
14,2016,Ethnocultural,4183,10.0
14,2016,Ethnocultural,4184,0.0
14,2016,Ethnocultural,4185,40.0
15,2016,Ethnocultural,4186,101795.0
15,2016,Ethnocultural,4187,1115.0
15,2016,Ethnocultural,4188,845.0
15,2016,Ethnocultural,4189,60.0
15,2016,Ethnocultural,4190,275.0
15,2016,Ethnocultural,4191,16395.0
15,2016,Ethnocultural,4192,130.0
15,2016,Ethnocultural,4193,1520.0
15,2016,Ethnocultural,4194,15355.0
15,2016,Ethnocultural,4195,0.0
15,2016,Ethnocultural,4196,25.0
15,2016,Ethnocultural,4197,10.0
15,2016,Ethnocultural,4198,0.0
15,2016,Ethnocultural,4199,10.0
15,2016,Ethnocultural,4200,0.0
15,2016,Ethnocultural,4201,56625.0
15,2016,Ethnocultural,4202,33455.0
15,2016,Ethnocultural,4203,10.0
15,2016,Ethnocultural,4204,10.0
15,2016,Ethnocultural,4205,19520.0
15,2016,Ethnocultural,4206,14465.0
15,2016,Ethnocultural,4207,15.0
15,2016,Ethnocultural,4208,15210.0
15,2016,Ethnocultural,4209,1860.0
15,2016,Ethnocultural,4210,2975.0
15,2016,Ethnocultural,4211,5840.0
15,2016,Ethnocultural,4212,15.0
15,2016,Ethnocultural,4213,0.0
15,2016,Ethnocultural,4214,0.0
15,2016,Ethnocultural,4215,5825.0
15,2016,Ethnocultural,4216,9540.0
15,2016,Ethnocultural,4217,965.0
15,2016,Ethnocultural,4218,0.0
15,2016,Ethnocultural,4219,295.0
15,2016,Ethnocultural,4220,1995.0
15,2016,Ethnocultural,4221,15.0
15,2016,Ethnocultural,4222,0.0
15,2016,Ethnocultural,4223,6660.0
15,2016,Ethnocultural,4224,10.0
15,2016,Ethnocultural,4225,480.0
15,2016,Ethnocultural,4226,0.0
15,2016,Ethnocultural,4227,2295.0
15,2016,Ethnocultural,4228,380.0
15,2016,Ethnocultural,4229,510.0
15,2016,Ethnocultural,4230,120.0
15,2016,Ethnocultural,4231,710.0
15,2016,Ethnocultural,4232,725.0
15,2016,Ethnocultural,4233,55.0
15,2016,Ethnocultural,4234,14665.0
15,2016,Ethnocultural,4235,320.0
15,2016,Ethnocultural,4236,210.0
15,2016,Ethnocultural,4237,430.0
15,2016,Ethnocultural,4238,155.0
15,2016,Ethnocultural,4239,455.0
15,2016,Ethnocultural,4240,1630.0
15,2016,Ethnocultural,4241,325.0
15,2016,Ethnocultural,4242,625.0
15,2016,Ethnocultural,4243,35.0
15,2016,Ethnocultural,4244,5405.0
15,2016,Ethnocultural,4245,1645.0
15,2016,Ethnocultural,4246,4140.0
15,2016,Ethnocultural,4247,635.0
15,2016,Ethnocultural,4248,2600.0
15,2016,Ethnocultural,4249,280.0
15,2016,Ethnocultural,4250,11995.0
15,2016,Ethnocultural,4251,250.0
15,2016,Ethnocultural,4252,110.0
15,2016,Ethnocultural,4253,0.0
15,2016,Ethnocultural,4254,520.0
15,2016,Ethnocultural,4255,50.0
15,2016,Ethnocultural,4256,2435.0
15,2016,Ethnocultural,4257,5105.0
15,2016,Ethnocultural,4258,10.0
15,2016,Ethnocultural,4259,625.0
15,2016,Ethnocultural,4260,65.0
15,2016,Ethnocultural,4261,75.0
15,2016,Ethnocultural,4262,1255.0
15,2016,Ethnocultural,4263,925.0
15,2016,Ethnocultural,4264,10.0
15,2016,Ethnocultural,4265,310.0
15,2016,Ethnocultural,4266,1450.0
15,2016,Ethnocultural,4267,235.0
15,2016,Ethnocultural,4268,10.0
15,2016,Ethnocultural,4269,2080.0
15,2016,Ethnocultural,4270,45.0
15,2016,Ethnocultural,4271,1760.0
15,2016,Ethnocultural,4272,10.0
15,2016,Ethnocultural,4273,10.0
15,2016,Ethnocultural,4274,295.0
15,2016,Ethnocultural,4275,2230.0
15,2016,Ethnocultural,4276,25.0
15,2016,Ethnocultural,4277,15.0
15,2016,Ethnocultural,4278,105.0
15,2016,Ethnocultural,4279,10.0
15,2016,Ethnocultural,4280,10.0
15,2016,Ethnocultural,4281,120.0
15,2016,Ethnocultural,4282,60.0
15,2016,Ethnocultural,4283,40.0
15,2016,Ethnocultural,4284,0.0
15,2016,Ethnocultural,4285,45.0
15,2016,Ethnocultural,4286,1210.0
15,2016,Ethnocultural,4287,10.0
15,2016,Ethnocultural,4288,0.0
15,2016,Ethnocultural,4289,0.0
15,2016,Ethnocultural,4290,10.0
15,2016,Ethnocultural,4291,0.0
15,2016,Ethnocultural,4292,375.0
15,2016,Ethnocultural,4293,75.0
15,2016,Ethnocultural,4294,170.0
15,2016,Ethnocultural,4295,125.0
15,2016,Ethnocultural,4296,2405.0
15,2016,Ethnocultural,4297,95.0
15,2016,Ethnocultural,4298,0.0
15,2016,Ethnocultural,4299,130.0
15,2016,Ethnocultural,4300,10.0
15,2016,Ethnocultural,4301,25.0
15,2016,Ethnocultural,4302,230.0
15,2016,Ethnocultural,4303,45.0
15,2016,Ethnocultural,4304,510.0
15,2016,Ethnocultural,4305,10.0
15,2016,Ethnocultural,4306,70.0
15,2016,Ethnocultural,4307,60.0
15,2016,Ethnocultural,4308,350.0
15,2016,Ethnocultural,4309,30.0
15,2016,Ethnocultural,4310,10.0
15,2016,Ethnocultural,4311,25.0
15,2016,Ethnocultural,4312,425.0
15,2016,Ethnocultural,4313,50.0
15,2016,Ethnocultural,4314,20.0
15,2016,Ethnocultural,4315,0.0
15,2016,Ethnocultural,4316,115.0
15,2016,Ethnocultural,4317,65.0
15,2016,Ethnocultural,4318,10.0
15,2016,Ethnocultural,4319,115.0
15,2016,Ethnocultural,4320,120.0
15,2016,Ethnocultural,4321,3280.0
15,2016,Ethnocultural,4322,375.0
15,2016,Ethnocultural,4323,0.0
15,2016,Ethnocultural,4324,0.0
15,2016,Ethnocultural,4325,0.0
15,2016,Ethnocultural,4326,10.0
15,2016,Ethnocultural,4327,0.0
15,2016,Ethnocultural,4328,30.0
15,2016,Ethnocultural,4329,0.0
15,2016,Ethnocultural,4330,50.0
15,2016,Ethnocultural,4331,0.0
15,2016,Ethnocultural,4332,0.0
15,2016,Ethnocultural,4333,0.0
15,2016,Ethnocultural,4334,0.0
15,2016,Ethnocultural,4335,90.0
15,2016,Ethnocultural,4336,0.0
15,2016,Ethnocultural,4337,10.0
15,2016,Ethnocultural,4338,0.0
15,2016,Ethnocultural,4339,0.0
15,2016,Ethnocultural,4340,0.0
15,2016,Ethnocultural,4341,0.0
15,2016,Ethnocultural,4342,95.0
15,2016,Ethnocultural,4343,0.0
15,2016,Ethnocultural,4344,10.0
15,2016,Ethnocultural,4345,0.0
15,2016,Ethnocultural,4346,0.0
15,2016,Ethnocultural,4347,0.0
15,2016,Ethnocultural,4348,45.0
15,2016,Ethnocultural,4349,40.0
15,2016,Ethnocultural,4350,935.0
15,2016,Ethnocultural,4351,35.0
15,2016,Ethnocultural,4352,105.0
15,2016,Ethnocultural,4353,0.0
15,2016,Ethnocultural,4354,0.0
15,2016,Ethnocultural,4355,465.0
15,2016,Ethnocultural,4356,105.0
15,2016,Ethnocultural,4357,15.0
15,2016,Ethnocultural,4358,130.0
15,2016,Ethnocultural,4359,85.0
15,2016,Ethnocultural,4360,15.0
15,2016,Ethnocultural,4361,20.0
15,2016,Ethnocultural,4362,1225.0
15,2016,Ethnocultural,4363,0.0
15,2016,Ethnocultural,4364,20.0
15,2016,Ethnocultural,4365,10.0
15,2016,Ethnocultural,4366,0.0
15,2016,Ethnocultural,4367,0.0
15,2016,Ethnocultural,4368,215.0
15,2016,Ethnocultural,4369,240.0
15,2016,Ethnocultural,4370,0.0
15,2016,Ethnocultural,4371,85.0
15,2016,Ethnocultural,4372,0.0
15,2016,Ethnocultural,4373,20.0
15,2016,Ethnocultural,4374,45.0
15,2016,Ethnocultural,4375,40.0
15,2016,Ethnocultural,4376,0.0
15,2016,Ethnocultural,4377,50.0
15,2016,Ethnocultural,4378,330.0
15,2016,Ethnocultural,4379,35.0
15,2016,Ethnocultural,4380,10.0
15,2016,Ethnocultural,4381,25.0
15,2016,Ethnocultural,4382,0.0
15,2016,Ethnocultural,4383,30.0
15,2016,Ethnocultural,4384,10.0
15,2016,Ethnocultural,4385,130.0
15,2016,Ethnocultural,4386,800.0
15,2016,Ethnocultural,4387,105.0
15,2016,Ethnocultural,4388,695.0
15,2016,Ethnocultural,4389,40015.0
15,2016,Ethnocultural,4390,9005.0
15,2016,Ethnocultural,4391,1925.0
15,2016,Ethnocultural,4392,595.0
15,2016,Ethnocultural,4393,560.0
15,2016,Ethnocultural,4394,50.0
15,2016,Ethnocultural,4395,30.0
15,2016,Ethnocultural,4396,45.0
15,2016,Ethnocultural,4397,0.0
15,2016,Ethnocultural,4398,3085.0
15,2016,Ethnocultural,4399,95.0
15,2016,Ethnocultural,4400,365.0
15,2016,Ethnocultural,4401,40.0
15,2016,Ethnocultural,4402,0.0
15,2016,Ethnocultural,4403,125.0
15,2016,Ethnocultural,4404,0.0
15,2016,Ethnocultural,4405,0.0
15,2016,Ethnocultural,4406,595.0
15,2016,Ethnocultural,4407,115.0
15,2016,Ethnocultural,4408,210.0
15,2016,Ethnocultural,4409,75.0
15,2016,Ethnocultural,4410,325.0
15,2016,Ethnocultural,4411,115.0
15,2016,Ethnocultural,4412,30.0
15,2016,Ethnocultural,4413,1040.0
15,2016,Ethnocultural,4414,10.0
15,2016,Ethnocultural,4415,20.0
15,2016,Ethnocultural,4416,30.0
15,2016,Ethnocultural,4417,45.0
15,2016,Ethnocultural,4418,175.0
15,2016,Ethnocultural,4419,13700.0
15,2016,Ethnocultural,4420,340.0
15,2016,Ethnocultural,4421,195.0
15,2016,Ethnocultural,4422,0.0
15,2016,Ethnocultural,4423,7030.0
15,2016,Ethnocultural,4424,30.0
15,2016,Ethnocultural,4425,60.0
15,2016,Ethnocultural,4426,0.0
15,2016,Ethnocultural,4427,65.0
15,2016,Ethnocultural,4428,5175.0
15,2016,Ethnocultural,4429,215.0
15,2016,Ethnocultural,4430,60.0
15,2016,Ethnocultural,4431,475.0
15,2016,Ethnocultural,4432,150.0
15,2016,Ethnocultural,4433,975.0
15,2016,Ethnocultural,4434,17755.0
15,2016,Ethnocultural,4435,15.0
15,2016,Ethnocultural,4436,35.0
15,2016,Ethnocultural,4437,11415.0
15,2016,Ethnocultural,4438,3335.0
15,2016,Ethnocultural,4439,0.0
15,2016,Ethnocultural,4440,105.0
15,2016,Ethnocultural,4441,770.0
15,2016,Ethnocultural,4442,0.0
15,2016,Ethnocultural,4443,2095.0
15,2016,Ethnocultural,4444,10.0
15,2016,Ethnocultural,4445,95.0
15,2016,Ethnocultural,4446,45.0
15,2016,Ethnocultural,4447,10.0
15,2016,Ethnocultural,4448,185.0
15,2016,Ethnocultural,4449,50.0
15,2016,Ethnocultural,4450,30.0
15,2016,Ethnocultural,4451,280.0
15,2016,Ethnocultural,4452,70.0
15,2016,Ethnocultural,4453,315.0
15,2016,Ethnocultural,4454,315.0
15,2016,Ethnocultural,4455,365.0
15,2016,Ethnocultural,4456,240.0
15,2016,Ethnocultural,4457,80.0
15,2016,Ethnocultural,4458,50.0
15,2016,Ethnocultural,4459,25.0
15,2016,Ethnocultural,4460,0.0
15,2016,Ethnocultural,4461,15.0
15,2016,Ethnocultural,4462,0.0
15,2016,Ethnocultural,4463,0.0
15,2016,Ethnocultural,4464,15.0
16,2016,Ethnocultural,4465,93165.0
16,2016,Ethnocultural,4466,1135.0
16,2016,Ethnocultural,4467,845.0
16,2016,Ethnocultural,4468,10.0
16,2016,Ethnocultural,4469,295.0
16,2016,Ethnocultural,4470,10365.0
16,2016,Ethnocultural,4471,70.0
16,2016,Ethnocultural,4472,770.0
16,2016,Ethnocultural,4473,9650.0
16,2016,Ethnocultural,4474,0.0
16,2016,Ethnocultural,4475,60.0
16,2016,Ethnocultural,4476,40.0
16,2016,Ethnocultural,4477,10.0
16,2016,Ethnocultural,4478,50.0
16,2016,Ethnocultural,4479,0.0
16,2016,Ethnocultural,4480,37470.0
16,2016,Ethnocultural,4481,17260.0
16,2016,Ethnocultural,4482,10.0
16,2016,Ethnocultural,4483,0.0
16,2016,Ethnocultural,4484,9450.0
16,2016,Ethnocultural,4485,7505.0
16,2016,Ethnocultural,4486,0.0
16,2016,Ethnocultural,4487,7495.0
16,2016,Ethnocultural,4488,820.0
16,2016,Ethnocultural,4489,1265.0
16,2016,Ethnocultural,4490,3430.0
16,2016,Ethnocultural,4491,10.0
16,2016,Ethnocultural,4492,0.0
16,2016,Ethnocultural,4493,0.0
16,2016,Ethnocultural,4494,3420.0
16,2016,Ethnocultural,4495,5220.0
16,2016,Ethnocultural,4496,475.0
16,2016,Ethnocultural,4497,0.0
16,2016,Ethnocultural,4498,105.0
16,2016,Ethnocultural,4499,1225.0
16,2016,Ethnocultural,4500,10.0
16,2016,Ethnocultural,4501,0.0
16,2016,Ethnocultural,4502,3660.0
16,2016,Ethnocultural,4503,0.0
16,2016,Ethnocultural,4504,180.0
16,2016,Ethnocultural,4505,10.0
16,2016,Ethnocultural,4506,885.0
16,2016,Ethnocultural,4507,205.0
16,2016,Ethnocultural,4508,260.0
16,2016,Ethnocultural,4509,25.0
16,2016,Ethnocultural,4510,205.0
16,2016,Ethnocultural,4511,220.0
16,2016,Ethnocultural,4512,20.0
16,2016,Ethnocultural,4513,8855.0
16,2016,Ethnocultural,4514,605.0
16,2016,Ethnocultural,4515,75.0
16,2016,Ethnocultural,4516,310.0
16,2016,Ethnocultural,4517,60.0
16,2016,Ethnocultural,4518,245.0
16,2016,Ethnocultural,4519,1100.0
16,2016,Ethnocultural,4520,255.0
16,2016,Ethnocultural,4521,140.0
16,2016,Ethnocultural,4522,25.0
16,2016,Ethnocultural,4523,2050.0
16,2016,Ethnocultural,4524,1740.0
16,2016,Ethnocultural,4525,1400.0
16,2016,Ethnocultural,4526,845.0
16,2016,Ethnocultural,4527,1400.0
16,2016,Ethnocultural,4528,75.0
16,2016,Ethnocultural,4529,11850.0
16,2016,Ethnocultural,4530,545.0
16,2016,Ethnocultural,4531,140.0
16,2016,Ethnocultural,4532,10.0
16,2016,Ethnocultural,4533,320.0
16,2016,Ethnocultural,4534,115.0
16,2016,Ethnocultural,4535,3780.0
16,2016,Ethnocultural,4536,2670.0
16,2016,Ethnocultural,4537,0.0
16,2016,Ethnocultural,4538,675.0
16,2016,Ethnocultural,4539,175.0
16,2016,Ethnocultural,4540,20.0
16,2016,Ethnocultural,4541,1275.0
16,2016,Ethnocultural,4542,980.0
16,2016,Ethnocultural,4543,35.0
16,2016,Ethnocultural,4544,130.0
16,2016,Ethnocultural,4545,1880.0
16,2016,Ethnocultural,4546,85.0
16,2016,Ethnocultural,4547,10.0
16,2016,Ethnocultural,4548,885.0
16,2016,Ethnocultural,4549,0.0
16,2016,Ethnocultural,4550,510.0
16,2016,Ethnocultural,4551,220.0
16,2016,Ethnocultural,4552,10.0
16,2016,Ethnocultural,4553,145.0
16,2016,Ethnocultural,4554,5550.0
16,2016,Ethnocultural,4555,75.0
16,2016,Ethnocultural,4556,20.0
16,2016,Ethnocultural,4557,420.0
16,2016,Ethnocultural,4558,45.0
16,2016,Ethnocultural,4559,15.0
16,2016,Ethnocultural,4560,190.0
16,2016,Ethnocultural,4561,85.0
16,2016,Ethnocultural,4562,270.0
16,2016,Ethnocultural,4563,0.0
16,2016,Ethnocultural,4564,95.0
16,2016,Ethnocultural,4565,2970.0
16,2016,Ethnocultural,4566,30.0
16,2016,Ethnocultural,4567,10.0
16,2016,Ethnocultural,4568,0.0
16,2016,Ethnocultural,4569,0.0
16,2016,Ethnocultural,4570,120.0
16,2016,Ethnocultural,4571,805.0
16,2016,Ethnocultural,4572,165.0
16,2016,Ethnocultural,4573,695.0
16,2016,Ethnocultural,4574,335.0
16,2016,Ethnocultural,4575,3300.0
16,2016,Ethnocultural,4576,135.0
16,2016,Ethnocultural,4577,25.0
16,2016,Ethnocultural,4578,115.0
16,2016,Ethnocultural,4579,15.0
16,2016,Ethnocultural,4580,0.0
16,2016,Ethnocultural,4581,140.0
16,2016,Ethnocultural,4582,65.0
16,2016,Ethnocultural,4583,885.0
16,2016,Ethnocultural,4584,20.0
16,2016,Ethnocultural,4585,100.0
16,2016,Ethnocultural,4586,25.0
16,2016,Ethnocultural,4587,875.0
16,2016,Ethnocultural,4588,55.0
16,2016,Ethnocultural,4589,0.0
16,2016,Ethnocultural,4590,15.0
16,2016,Ethnocultural,4591,295.0
16,2016,Ethnocultural,4592,90.0
16,2016,Ethnocultural,4593,30.0
16,2016,Ethnocultural,4594,0.0
16,2016,Ethnocultural,4595,105.0
16,2016,Ethnocultural,4596,145.0
16,2016,Ethnocultural,4597,30.0
16,2016,Ethnocultural,4598,110.0
16,2016,Ethnocultural,4599,160.0
16,2016,Ethnocultural,4600,6565.0
16,2016,Ethnocultural,4601,1085.0
16,2016,Ethnocultural,4602,0.0
16,2016,Ethnocultural,4603,15.0
16,2016,Ethnocultural,4604,0.0
16,2016,Ethnocultural,4605,10.0
16,2016,Ethnocultural,4606,0.0
16,2016,Ethnocultural,4607,200.0
16,2016,Ethnocultural,4608,0.0
16,2016,Ethnocultural,4609,245.0
16,2016,Ethnocultural,4610,0.0
16,2016,Ethnocultural,4611,0.0
16,2016,Ethnocultural,4612,0.0
16,2016,Ethnocultural,4613,15.0
16,2016,Ethnocultural,4614,105.0
16,2016,Ethnocultural,4615,40.0
16,2016,Ethnocultural,4616,40.0
16,2016,Ethnocultural,4617,45.0
16,2016,Ethnocultural,4618,0.0
16,2016,Ethnocultural,4619,10.0
16,2016,Ethnocultural,4620,0.0
16,2016,Ethnocultural,4621,205.0
16,2016,Ethnocultural,4622,0.0
16,2016,Ethnocultural,4623,20.0
16,2016,Ethnocultural,4624,70.0
16,2016,Ethnocultural,4625,0.0
16,2016,Ethnocultural,4626,0.0
16,2016,Ethnocultural,4627,50.0
16,2016,Ethnocultural,4628,65.0
16,2016,Ethnocultural,4629,1410.0
16,2016,Ethnocultural,4630,80.0
16,2016,Ethnocultural,4631,30.0
16,2016,Ethnocultural,4632,35.0
16,2016,Ethnocultural,4633,0.0
16,2016,Ethnocultural,4634,850.0
16,2016,Ethnocultural,4635,40.0
16,2016,Ethnocultural,4636,40.0
