Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
13 213365 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,20,SHEPPARD,AVE,W,M2N,13967653.0,N1824,2013-07-30,2013-08-12,,Permit Issued,Interior alterations to storage area to create workshops and storage area,330000,20 SHEPPARD AVE W M2N,POINT (-79.412365 43.76171),2.0,Willowdale
13 252334 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,61,FRONT,ST,W,M5J,10864312.0,S1037,2013-10-17,2013-11-06,,Inspection,Proposal for interior alterations to office space (new tourist information kiosk) on the concourse level (unit G-W403) of existing Union Station.,250000,61 FRONT ST W M5J,POINT (-79.380073 43.645254),24.0,Spadina-Fort York
13 252676 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1240,BAY,ST, ,M5R,13497752.0,S1128,2013-10-18,2013-11-01,,Inspection,To complete interior alterations (8.50 m2)to construct a platform for a new sanitary pumping device.,350000,1240 BAY ST   M5R,POINT (-79.390137 43.670345),3.0,University-Rosedale
13 257096 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1627,DANFORTH,AVE, ,M4C,4228752.0,S1931,2013-10-28,2013-10-31,,Permit Issued,To complete interior alterations (124 m2) to ground floor of office space of the Danforth garage.,420000,1627 DANFORTH AVE   M4C,POINT (-79.32201 43.68311),4.0,Beaches-East York
13 260455 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,950,KIPLING,AVE, ,###,8353629.0,W0324,2013-11-04,2013-11-20,,Inspection,Interior alteration to employee washroom area on east side of subway station.,75000,950 KIPLING AVE   ###,POINT (-79.534373 43.638639),15.0,Etobicoke-Lakeshore
13 276647 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,746,OSSINGTON,AVE, ,M6G,8417694.0,S0932,2013-12-11,2014-07-28,,Inspection,Proposal for interior alterations to existing Ossington Subway Station by installing   two passenger elevators within three floors.,5000000,746 OSSINGTON AVE   M6G,POINT (-79.426303 43.66239),20.0,Davenport
14 116592 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,4800,YONGE,ST, ,M2N,9066019.0,N1827,2014-02-12,2014-02-21,,Inspection,Structural work in support of HVAC unit replacement in existing TTC subway Yonge & Sheppard station,830000,4800 YONGE ST   M2N,POINT (-79.411026 43.760828),2.0,Willowdale
14 116607 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,550,SHEPPARD,AVE,E,M2K,14043670.0,N1725,2014-02-12,2014-02-26,,Inspection,Structural work in support of HVAC unit replacement in existing TTC Bayview subway station ,600000,550 SHEPPARD AVE E M2K,POINT (-79.387532 43.767109),18.0,Don Valley North
14 116612 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1209,SHEPPARD,AVE,E,M2K,14043658.0,N1729,2014-02-12,2014-02-26,,Inspection,Structural work in support of HVAC unit replacement in existing TTC Leslie subway station ,500000,1209 SHEPPARD AVE E M2K,POINT (-79.366963 43.771045),18.0,Don Valley North
14 116615 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,701,SHEPPARD,AVE,E,M2K,14067315.0,N1729,2014-02-12,2014-02-24,,Inspection,Structural work in support of HVAC unit replacement in existing TTC Bessarion subway station ,220000,701 SHEPPARD AVE E M2K,POINT (-79.377504 43.768442),18.0,Don Valley North
14 116619 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1700,SHEPPARD,AVE,E,M2J,14068203.0,N1727,2014-02-12,2014-02-26,,Permit Issued,Structural work in support of HVAC unit replacement in existing TTC Don Mills subway station ,270000,1700 SHEPPARD AVE E M2J,POINT (-79.346615 43.775423),18.0,Don Valley North
14 255743 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,701,WARDEN,AVE, ,M1L,395735.0,E2029,2014-11-24,2015-10-21,,Permit Issued,Interior alterations to concourse level of Warden Station to enclose and divide existing storage area.,75000,701 WARDEN AVE   M1L,POINT (-79.279471 43.711601),5.0,Scarborough Southwest
15 144968 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1130,BATHURST,ST, ,M5R,13319673.0,S1235,2015-04-22,2015-05-19,,Permit Issued,Proposal for minor structural alterations/coring for related fuel vent piping associated with diesel tank replacement in existing transit station.,250000,1130 BATHURST ST   M5R,POINT (-79.415525 43.675269),12.0,Toronto-St. Paul's
15 148776 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,5050,SHEPPARD,AVE,E,M1S,6338804.0,E2329,2015-04-29,2015-07-21,,Permit Issued,modification of emergency egress route in the bus storage bays and associated work,700000,5050 SHEPPARD AVE E M1S,POINT (-79.243698 43.794799),7.0,Scarborough North
15 152977 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,5050,SHEPPARD,AVE,E,M1S,6338804.0,E2329,2015-05-07,2015-06-19,,Permit Issued,"interior alterations to add bus hoists in inspection pit, repalce 3 existing hoists, pit control plumbing & mechanical",4350000,5050 SHEPPARD AVE E M1S,POINT (-79.243698 43.794799),7.0,Scarborough North
15 257548 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,265,RUNNYMEDE,RD, ,###,7963482.0,S0427,2015-11-27,2015-12-24,,Inspection,"Proposal for interior alterations to replace the existing sanitary pumps with new pumps, there are no additional plumbing fixtures being added to the existing transit station.",550000,265 RUNNYMEDE RD   ###,POINT (-79.475974 43.651747),13.0,Parkdale-High Park
15 268889 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1130,BATHURST,ST, ,M5R,13319673.0,S1235,2015-12-23,2016-01-19,,Permit Issued,Proposal for interior alterations for the installation of bus hoists and associated pit/controls/plumbing and drains.  Convenience address is 1138 Bathurst St.,7000000,1130 BATHURST ST   M5R,POINT (-79.415525 43.675269),12.0,Toronto-St. Paul's
16 106474 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,61,FRONT,ST,W,M5J,10864312.0,S1037,2016-01-20,2016-02-01,,Inspection,"Proposal for interior alterations to Promenade Level to Unit P-W407, ""Union Station Temporary Security Office""",50000,61 FRONT ST W M5J,POINT (-79.380073 43.645254),24.0,Spadina-Fort York
16 128534 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,65,FRONT,ST,W,M5J,10864313.0,S1037,2016-03-16,2016-04-15,,Permit Issued,Proposed structural rehabilitation of existing breaker room (18.3m2) for Union Station - Toronto Transit Commission,101000,65 FRONT ST W M5J,POINT (-79.380348 43.645528),24.0,Spadina-Fort York
16 150219 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,570,WILSON,AVE, ,###,7994198.0,N0629,2016-05-04,2016-06-03,,Inspection,"Proposal for interior alterations to convert a staff room to a ATC Signal room on the concourse level of existing transit station - ""Wilson Station""",290000,570 WILSON AVE   ###,POINT (-79.451237 43.734112),1.0,York Centre
16 158314 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,580,COMMISSIONERS,ST, ,M4M,8353639.0,S1443,2016-05-19,2016-06-08,,Permit Issued,"Proposal for interior alterations for the installation of bus hoists and associated pit controls, plumbing, drains and hvac in the existing bus garage.",9000000,580 COMMISSIONERS ST   M4M,POINT (-79.330556 43.656348),23.0,Toronto-Danforth
16 163259 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1130,BATHURST,ST, ,M5R,13319673.0,S1235,2016-05-27,2016-07-25,,Inspection,"Proposal for interior alterations for mechanical upgrades and monorail cranes, and new structural re-roofing for new mechanical rooftop units.  ",28000000,1130 BATHURST ST   M5R,POINT (-79.415525 43.675269),12.0,Toronto-St. Paul's
16 188527 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1130,BATHURST,ST, ,M5R,13319673.0,S1235,2016-07-11,2016-08-09,,Permit Issued,"Proposal for interior alterations including mechanical, plumbing and life safety - TTC Patten Building.  Convenience address is 835 Davenport Road",9120000,1130 BATHURST ST   M5R,POINT (-79.415525 43.675269),12.0,Toronto-St. Paul's
16 215740 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,16,SHAFTESBURY,AVE, ,###,8681089.0,S1121,2016-08-31,2016-10-26,,Inspection,Placement of a platform and railing assembly on top of an existing roof of TTC's Summerhill Subway Station,142300,16 SHAFTESBURY AVE   ###,POINT (-79.390792 43.682302),3.0,University-Rosedale
17 109558 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,123,THE QUEENSWAY, , ,M8Y,1372760.0,S0430,2017-01-26,2017-03-01,,Inspection,To construct new Prefabricated 1 storey electrical substation with associated HVAC and 2 retaining walls.,6407100,123 THE QUEENSWAY     M8Y,POINT (-79.478896 43.631058),15.0,Etobicoke-Lakeshore
17 110829 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1800,SHEPPARD,AVE,E,M2J,14068149.0,N1727,2017-01-30,2017-02-15,,Permit Issued,"Install new lighting door/louver alterations to HVAC fans, housekeeping pads, sprinkler system,masonary work",3300000,1800 SHEPPARD AVE E M2J,POINT (-79.344498 43.777748),18.0,Don Valley North
17 115778 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,160,TRANSIT,RD, ,M3H,9234260.0,N0628,2017-02-10,2017-05-08,,Permit Issued,"Replacement of fixed access ladders installation of step-overs, and the installation of additional members at existing guardrails at roof level of Toronto Transit Commissions's ""Wilson Carhouse""",450000,160 TRANSIT RD   M3H,POINT (-79.45353 43.736398),1.0,York Centre
17 126626 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,300,YONGE,ST, ,###,1.0,S2713,2017-03-09,2017-04-21,,Inspection,Proposal to replace a small protion of concrete slab over a sump pit and replacement of sanitary pumps at the dundas subway station,400000,300 YONGE ST   ###,POINT (-79.380954 43.656123),21.0,Toronto Centre
17 129436 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,570,WILSON,AVE, ,###,7994198.0,N0629,2017-03-15,2017-05-10,,Permit Issued,Alterations to reconstruct the pavement and expansion joint seals at Wilson Station Upper Bus Loop Platform.,4400000,570 WILSON AVE   ###,POINT (-79.451237 43.734112),1.0,York Centre
17 141897 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,5050,SHEPPARD,AVE,E,M1S,6338804.0,E2329,2017-04-10,2017-05-18,,Permit Issued,"Gantry bus washrack modifications and clean-up work, consists of the supply of labour, equipment and materials to modify the drainage and related components of two existing gantry bus wash systems - Malvern Garage",240000,5050 SHEPPARD AVE E M1S,POINT (-79.243698 43.794799),7.0,Scarborough North
17 147277 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,3,KING,ST,E,###,8771617.0,S1338,2017-04-21,2017-05-09,,Inspection,"Proposal for the partial replacement of two existing escalator equipment and structural reinforcement of existing escalator supports in existing transit station. ""King Station""",1900000,3 KING ST E ###,POINT (-79.37752 43.649114),21.0,Toronto Centre
17 148496 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,5050,SHEPPARD,AVE,E,M1S,6338804.0,E2329,2017-04-24,2017-05-26,,Permit Issued,Installation of a new HVAC unit in the existing UPS room and installation of minor mechnical rooftop equipment - Malvern Garage,480000,5050 SHEPPARD AVE E M1S,POINT (-79.243698 43.794799),7.0,Scarborough North
17 159347 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,701,WARDEN,AVE, ,M1L,395735.0,E2029,2017-05-13,2017-06-05,,Inspection,New partitions and finishes to an unoccupied area for TTC use for radio repairs.  New air conditioning and heating - Warden Station,100000,701 WARDEN AVE   M1L,POINT (-79.279471 43.711601),5.0,Scarborough Southwest
17 172014 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,5600,YONGE,ST, ,M2N,10071282.0,N1824,2017-06-02,2017-09-14,,Inspection,Interior alterations to construct new rooms for Toronto Transit Commission's operations within its Finch Subway station including plumbing and HVAC works.,1140000,5600 YONGE ST   M2N,POINT (-79.415866 43.779516),2.0,Willowdale
17 172298 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2457,EGLINTON,AVE,E,###,6674327.0,E2023,2017-06-02,2017-10-27,,Inspection,Construct 4 temporary fire rated doors in existing TTC station and opening for east pedestrian tunnel,50000,2457 EGLINTON AVE E ###,POINT (-79.263526 43.732644),5.0,Scarborough Southwest
17 186642 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,20,BLOOR,ST,E,M4W,8535819.0,S1129,2017-06-23,2017-07-31,,Inspection,Modification to existing elevator machines rooms which includes electrical and mechanical upgrades. (Bloor-Yonge Station),210000,20 BLOOR ST E M4W,POINT (-79.385441 43.670762),3.0,University-Rosedale
17 204209 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2190,YONGE,ST, ,M4S,11272589.0,S1227,2017-07-24,2017-09-07,,Inspection,a) Upgrading the existing glass screens and existing doors South of the main fare line to meet a 1HR fire rating - TTC-subway concourse levelb) Construct a 1HR fire separation wall with associated doors between TTC subway concourse level and West bus corridor leading out to the TTC South bus terminal,61000000,2190 YONGE ST   M4S,POINT (-79.398964 43.705331),12.0,Toronto-St. Paul's
17 226222 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,0,CHAPLIN,CRES, ,###,,S1227,2017-08-31,2019-10-11,,Permit Issued,A new portal building for the south TTC ventilation shafts and piston relief shafts for the Crosstown Eglinton LRT Station and the TTC station.  It also includes a portal door and a passenger evacuation door and exit stair from track level inside the subway tunnel to street level,61000000,0 CHAPLIN CRES   ###,POINT (-79.396752 43.698269),12.0,Toronto-St. Paul's
17 241013 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,61,FRONT,ST,W,M5J,10864312.0,S1037,2017-09-29,2017-11-15,,Permit Issued,Proposal for minor interior alterations to install 2 ATM machines in Union Station.,25000,61 FRONT ST W M5J,POINT (-79.380073 43.645254),24.0,Spadina-Fort York
17 263343 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1300,EGLINTON,AVE,W,M6C,12352756.0,N0832,2017-11-16,2018-01-11,,Permit Issued,"ALTERATIONS TO EXISTING TTC EGLINTON WEST SUBWAY STATION TO INTEGRATE WITH NEW ECLRT CEDARVALE STATION: - Works include - (a) temporary removal of existing TTC lunch room, storage room and the merchandise kiosk; (b) installation of micropiles and construction of suspended slab; and (c) underpinning of roof and structure",12000000,1300 EGLINTON AVE W M6C,POINT (-79.435711 43.699121),17.0,Eglinton-Lawrence
17 263588 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,20,BLOOR,ST,E,M4W,8535819.0,S1129,2017-11-16,2017-12-13,,Inspection,"Proposal for interior alterations for replacement of the existing sewage collection tank, duplex pumps and pump control panel with a new collection tank, emergency storage tank, 19mm hose bibb, inline grinder, duplex pumps, grinder and pump concrete support pads, grinder control panel and pump control panel. ",1000000,20 BLOOR ST E M4W,POINT (-79.385441 43.670762),3.0,University-Rosedale
17 271520 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,600,BLOOR,ST,E,M4W,8540639.0,S1131,2017-12-05,2017-12-22,,Inspection,Proposal for alterations to existing washroom into two single occupant washrooms with one complying with barrier free requirements.,80000,600 BLOOR ST E M4W,POINT (-79.369453 43.673236),3.0,University-Rosedale
17 273378 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1035,SHEPPARD,AVE,W,###,10561028.0,N0629,2017-12-08,2018-02-22,,Inspection,Interior alteration and installation of mechanical cooling for 3 elevator machine rooms and installation of a new electrical panel.,550000,1035 SHEPPARD AVE W ###,POINT (-79.462651 43.749934),1.0,York Centre
17 277220 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2190,YONGE,ST, ,M4S,11272589.0,S1227,2017-12-19,2018-01-19,,Inspection,Back of Hosue (BOH) early works - changes to the existing TTC back of house room #18Y-141 (shoe repair shop) adjacent decommissioned existing North vent shaft roomand the existing storage room for the Eglinton LRT early works,61000000,2190 YONGE ST   M4S,POINT (-79.398964 43.705331),12.0,Toronto-St. Paul's
17 280193 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,160,TRANSIT,RD, ,M3H,9234260.0,N0628,2017-12-29,2018-03-15,,Permit Issued,Replace existing bus wash system with new bus wash system including new floor slab and drainage services.,2315000,160 TRANSIT RD   M3H,POINT (-79.45353 43.736398),1.0,York Centre
17 280202 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,160,TRANSIT,RD, ,M3H,9234260.0,N0628,2017-12-29,2018-03-19,,Permit Issued,"Wilson Bus Garage. Upgrading of the existing ventilation systems for the garage and modernization of the building automation and gas detection systems. It includes an upgrade to the HVAC systems serving the garage offices, lunchroom, and Transportation Building. It also includes minor modifications to the existing sprinkler and standpipe systems in the garage to facilitate the upgrades to the ventilation systems and the addition of a new sprinkler riser to serve the exsting CIS room.    ",35000000,160 TRANSIT RD   M3H,POINT (-79.45353 43.736398),1.0,York Centre
18 111622 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,355,STRATHMORE,BLVD, ,###,875151.0,S1928,2018-01-30,2018-02-08,,Permit Issued,"Proposal for interior alterations to existing transit station. Scope of work includes replacing legacy turnstiles with Presto faregates "" Coxwell Station""",1000000,355 STRATHMORE BLVD   ###,POINT (-79.32306 43.684131),4.0,Beaches-East York
18 119017 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,20,BLOOR,ST,E,M4W,8535819.0,S1129,2018-02-20,2018-03-14,,Inspection,Proposal to construct modification to existing HVAC equipment which includes electrical and mechanical upgrades inside TTC Yonge-Bloor subway station at Electrical rooms. Installation of new floor drain and hose bibb.,540000,20 BLOOR ST E M4W,POINT (-79.385441 43.670762),3.0,University-Rosedale
18 158376 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1130,BATHURST,ST, ,M5R,13319673.0,S1235,2018-05-14,2018-05-24,,Permit Issued,Proposal for interior alterations to modify an existing 3rd floor training department storage room - TTC Inglis Building.  Convenience address is 1138 Bathurst Street.,15000,1130 BATHURST ST   M5R,POINT (-79.415525 43.675269),12.0,Toronto-St. Paul's
18 170981 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2190,YONGE,ST, ,M4S,11272589.0,S1227,2018-06-04,2018-07-03,,Inspection,"Construct and install new escalators 16/17 from TTC Eglinton Station concourse level to platform level:-  Demolition of existing TTC rooms on platform level & demolition of Treats shop on concourse level  - Removal of existing stair and elevator - Construct new TTC rooms and new escalator control room - Other associated structural, electrical and mechanical works",61000000,2190 YONGE ST   M4S,POINT (-79.398964 43.705331),12.0,Toronto-St. Paul's
18 189180 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,819,BATHURST,ST, ,M5R,9523574.0,S1126,2018-07-05,2018-08-02,,Inspection,Proposal for interior alterations to existing transit station for elevator upgrade. Scope of work includes addition of fire detectors and heat detectors. ,20000,819 BATHURST ST   M5R,POINT (-79.411296 43.666185),3.0,University-Rosedale
18 191005 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,695,LANSDOWNE,AVE, ,M6H,10335151.0,S0930,2018-07-09,2019-01-25,,Inspection,"Proposal to install 3 elevators including associated facilities and improvements, renovation and expansion of existing entrance building at street level and installation of new sliding door, restoration of TPA Parking lot and replacement of FACP",11907705,695 LANSDOWNE AVE   M6H,POINT (-79.44281 43.659129),20.0,Davenport
18 264558 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2190,YONGE,ST, ,M4S,11272589.0,S1227,2018-12-04,2018-12-21,,Permit Issued,Construct and install new elevator from TTC Eglinton Station platform to upper concourse level (32m2),357050,2190 YONGE ST   M4S,POINT (-79.398964 43.705331),12.0,Toronto-St. Paul's
19 114059 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2,BLOOR,ST,E,M4W,8535820.0,S1129,2019-02-11,2019-03-08,,Inspection,Proposed interior alterations to an existing transit station to convert an existing construct a crowd control room to a zone hub function. ,800000,2 BLOOR ST E M4W,POINT (-79.387233 43.670409),3.0,University-Rosedale
19 124132 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,370,ST CLAIR,AVE,W,M5P,6913359.0,S1236,2019-03-11,2019-04-24,,Inspection,Proposal for interior alterations for the addition of Zone Hub function and supporting Office Space for station managers at Existing Subway Station.,1500000,370 ST CLAIR AVE W M5P,POINT (-79.415097 43.684054),12.0,Toronto-St. Paul's
19 186476 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,437,YONGE,ST, ,M5B,9879893.0,S1328,2019-07-10,2019-08-16,,Permit Issued,"Modification of 2 pumping stations (PS) located in subway. Sanitary PS (6.7m2) works include removal of existing sanitary ejector tank and appurtenances, conversion of existing sanitary sump to wet pit, installation of new sanitary duplex grinder pumps, discharge piping, valves and pump control panel. Stormwater PS (15.4m2) works include removal of existing storm pumps, and installation of new self-priming pumps, discharge piping, pump concrete support pads, and pump control panel. ",1800000,437 YONGE ST   M5B,POINT (-79.382704 43.660932),21.0,Toronto Centre
19 219655 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,17,DEWHURST,BLVD, ,M4J,10430508.0,S1427,2019-09-11,2020-08-18,,Inspection,Proposal to construct a new entrance/exit to existing subway station located at 17-19 Dewhurst Blvd.  The new building is connected to the westerly end of Dewhurst Station platform via an underground passageway along Dewhurst Blvd.  See also 18 209662 SA.,4500000,17 DEWHURST BLVD   M4J,POINT (-79.339377 43.680515),23.0,Toronto-Danforth
19 226457 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,160,TRANSIT,RD, ,M3H,9234260.0,N0628,2019-09-24,2019-11-15,,Permit Issued,"The work for contract C60-22 Wilson Carhouse Soap & Mirachem Bulk Delivery System, consists of:The supply of labour, equipment and materials to provide new soap bulk storage system and pumped distribution system to new user stations for each of the designed soap products.",1600000,160 TRANSIT RD   M3H,POINT (-79.45353 43.736398),1.0,York Centre
19 242126 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,3933,KEELE,ST, ,M3J,9311869.0,N0623,2019-10-28,2023-12-15,,Inspection,Construction of the Finch West Station - end terminal of the FWLRT,55247926,3933 KEELE ST   M3J,POINT (-79.490259 43.763009),1.0,York Centre
20 115931 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,61,FRONT,ST,W,M5J,10864312.0,S1037,2020-02-14,2020-05-07,,Work Not Started,Proposal for interior alterations to existing shell space for new corridor - Stair St-020 exit to Centre Moat - Union Station,10000,61 FRONT ST W M5J,POINT (-79.380073 43.645254),24.0,Spadina-Fort York
20 141409 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,50,YORKDALE,RD, ,###,30033413.0,N0823,2020-05-01,2020-05-25,,Permit Issued,Repairs to Yorkdale TTC station's skylight to stop water penetration.  Work includes installation of four new access hatches,6700000,50 YORKDALE RD   ###,POINT (-79.447737 43.725087),17.0,Eglinton-Lawrence
20 151337 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,3,KING,ST,E,###,8771617.0,S1338,2020-06-02,2020-08-26,,Permit Issued,"Proposal for accessibility upgrade, including installation of elevators at TTC King Station.",3000000,3 KING ST E ###,POINT (-79.37752 43.649114),21.0,Toronto Centre
20 207173 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1755,FINCH,AVE,W,M3N,30122269.0,W0730,2020-10-16,2021-01-15,,Permit Issued,Construct Traction Power Substation -  TPSS #7 for Finch West LRT ,1950000,1755 FINCH AVE W M3N,POINT (-79.506609 43.758343),0.0,Humber River-Black Creek
20 235036 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,129,COLLEGE,ST, ,###,7793104.0,S1144,2020-12-31,2021-01-08,,Permit Issued,Station finish replacement and replacement of fire separation walls at ancilllarcy room - Queen'Park and St. Patrick stations,5000000,129 COLLEGE ST   ###,POINT (-79.390778 43.65967),3.0,University-Rosedale
21 117182 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,203-205,HUMBER COLLEGE,BLVD, ,M9W,14190390.0,W0125,2021-02-17,2021-08-20,,Permit Issued,Construct Traction Power Substation -  TPSS #1 for Finch West LRT ,1950000,203-205 HUMBER COLLEGE BLVD   M9W,,,
21 121815 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,50,YORK GATE,BLVD, ,###,11297204.0,W0724,2021-03-02,2021-09-09,,Permit Issued,Construct Traction Power Substation -  TPSS # 9 - Finch West LRT,1950000,50 YORK GATE BLVD   ###,POINT (-79.521867 43.758162),0.0,Humber River-Black Creek
21 121828 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,0,FINCH,AVE,W,###,,W0729,2021-03-02,2021-06-02,,Permit Issued,Construct Traction Power Substation -  TPSS # 6 - Finch West LRT,1950000,0 FINCH AVE W ###,POINT (-79.442761 43.769144),1.0,York Centre
21 130370 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,580,COMMISSIONERS,ST, ,M4M,8353639.0,S1443,2021-03-22,2021-07-28,,Inspection,"Demolition of an existing limited use and limited application lift and associated elevator shaft and equipment. Construction of a new hydraulic passenger elevator and elevator shaft, elevator machine room, sump room and associated equipment.",1600000,580 COMMISSIONERS ST   M4M,POINT (-79.330556 43.656348),23.0,Toronto-Danforth
21 134937 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1865,WESTON,RD, ,M9N,76786.0,W0527,2021-04-01,2021-08-10,,Permit Issued,Proposal to install a bike shelter (storage) structure one storey high with 16 bicycle spaces.,250000,1865 WESTON RD   M9N,POINT (-79.51463 43.700265),22.0,York South-Weston
21 135785 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,0,LAKE SHORE,BLVD,E,###,,S1442,2021-04-04,2021-04-22,,Permit Issued,Modify existing washroom for accessibility  Pending address is 1165 Lake Shore Blvd. East,20000,0 LAKE SHORE BLVD E ###,POINT (-79.375385 43.643591),24.0,Spadina-Fort York
21 140474 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,0,FINCH,AVE,W,###,,W0726,2021-04-14,2021-05-18,,Permit Issued,Construct Traction Power Substation -  TPSS # 8 - Finch West LRT,1000000,0 FINCH AVE W ###,POINT (-79.442761 43.769144),1.0,York Centre
21 140547 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,0,HIGH MEADOW,PL, ,###,,W0723,2021-04-14,2022-04-05,,Permit Issued,Construct Traction Power Substation -  TPSS # 5 - Finch West LRT,1950000,0 HIGH MEADOW PL   ###,POINT (-79.539903 43.754294),0.0,Humber River-Black Creek
